saf	[n] banjar, derek, deret, jajar, jejer, lajur, larik, leret
safa	[a] bersih, putih \n\n[ant] cela
safari	[n] ekspedisi, perjalanan, petualangan
sagang	[n] cagak, kaki, penahan, pengampu, penongkat, penopang, penumpu, penunjang, penyangga, penyokong, standar;
Sagitarius	[n] Alkus, Danuh, Kaus
sagu	[n] bertam; \n\n2) pati, tepung; \n\n3) kanji, tajin;
sagu belanda	larut, sagu betawi;
sagu hati	[ki] cendera mata, cindur mata, ganjaran, hadiah, honorarium, imbuhan, kenang-kenangan, kompensasi, oleh-oleh, pemberian, suvenir, tanda mata;
sagur	[n] jalur, jongkong, kolek, perahu
sah	[a] 1) absah, aci, asi, benar, berlaku, formal, halal, legal, lulus, makbul, pasti, resmi, sahih, sempurna, terkabul, valid; \n\n2) asli, orisinal, otentik, sejati, tulen; \n\n3) jelas, nyata, pasti, tentu, terang;
sahabat	[n] ikhwan, kawan, sahib, sejawat, sekutu, sobat, saudara, tolan;
sahaja	1) [adv] alamiah, seadanya, sederhana, sebenarnya, sesungguhnya, sebenarnya, senyatanya, sewajarnya, wajar; \n\n2) [v] asa, sengaja;
sahaja	[adv] saja, hanya
saham	[n] 1) andil, bagian, tangan; \n\n2) bantuan, jasa, kontribusi, sokongan, sumbangan
sahang	[n] lada, merica
sahara	[n] padang pasir, gurun
sahibulbait	[n] tuan rumah
sahibulhikayat	[n] pencerita, pendongeng, pengarang
sahifah	[n] dokumen, manuskrip, naskah
sahih	[a] aci, asi, benar, berketahuan, berlaku, legal, pasti, resmi, sah, sempurna, sungguh, tahkik, valid, wadih;
sahut	[n] jawab, sambut;
sahutan	[n] balasan, jawaban, reaksi, respons, sambutan, tanggapan
saing	[v] beradu, berbalapan, berebut, berkompetisi, berlawanan, berlomba, berpacu, bertanding, bertaruh, bertarung, bertentangan;
saing	1) handai, kanca, kawan, rekan, sahabat, teman, taulan; \n\n2) sama, serta;
sains	[n] ilmu, ilmu pengetahuan
saintifik	[a] alamiah, keilmuan
saja	[adv] 1) belaka, cuma, cuming, doang ([cak]), hanya, kecuali, melulu ([cak]), sekadar, sendiri, semata-mata, terus-menerus, selalu; \n\n2) juga, jua, pun, pula, serupa; \n\n3) berkepanjangan, selalu, senantiasa
sajak	1) [n] persamaan bunyi, persesuaian bunyi, rima; \n\n2) [n] puisi, sanjak; \n\n3) [a] cocok, mengena, pantas, patut;
saji	[n] hidangan, suguhan;
sajian	[n] 1) hidangan, jambar, pacitan, suguhan; \n\n2) persembahan, sajen, semah
sak	[n] 1) kantong, saku; \n\n2) bal, goni, karung
saka	[n] tiang, tonggak, penegak, pengukuh
saka	[a] gersang, kersang, usang
sakaguru	[n] 1) tiang pancang, tiang sendi, tiang seri; \n\n2) [ki] basis, dasar, pokok, sendi
sakal	[n] bogem mentah ([cak]), hantaman, jotosan, ketupat bengkulu, pukulan, tinjuan, tonjokan;
sakar	[v] rampas, rompak, samun;
sakat	[n] benalu, parasit
sakat	[v] 1) mengganggu, menggerecoki, menggoda, mengusili, menjaili, menghalangi, menghambat, merintangi; \n\n2) melabuhkan, menambatkan, mendamparkan, merapatkan;
saki	[n] handai, kawan, kanca, kenalan, sahabat, saing, teman, taulan
sakinah	[n] keamanan, kebahagiaan, kedamaian, ketenangan, ketenteraman
sakit	1) [v] ambruk, gering, lara; \n\n2) [a] pedih, perih, linu, ngilu, nyeri;
sakit gula	diabetes, glukosuria, kencing manis, salasal;
sakit hati	kecewa, kecil hati, patah hati, kesal, mutung, terpukul, tersinggung;
sakit kepala	gering hulu, kliyengan ([cak]), mabuk, pening, pusing, puyeng, teler;
sakit perut	melilit, memilin, mulas, mual;
sakit sabun	gonore, kencing nanah, raja singa, sifilis;
sakit-sakitan	[a] [cak] lemah, merana, penyakitan, rapuh, ringkih;
sakral	[a] keramat, kudus, suci;
sakramen	[n] ekaristi, ibadat, kebaktian, misa, persembahan kudus, sembahyang
saksama	[a] teliti, cermat, akurat, tepat, benar, jitu, hati-hati, rapi, halus, mendalam, telaten ([cak]), jeli, ketat, awas, tajam, patut, pantas, eksak, korek ([cak]);
saksi	[n] alasan, bukti, dalil, kenyataan, kesaksian, keterampilan, pemberat, penonton, saksi, saksi ahli, saksi alibi, saksi dusta, saksi mata, saksi palsu, spektator, syahid, syuhada, tanda;
sakti	[a] ajaib, ampuh, bertuah, cespleng ([cak]), digdaya, efektif, gaib, kebal, keramat, makbul, mampu, mandi, mangkus, manjur, mempan, mujarab, mustajab, suci;
saku	[n] kantong, kocek, poket ([cak]), sak
saku	[v] pisah;
salah	[a] alpa, cacat, cela, galat, keliru, khilaf, lengah, lupa, luput, melenceng, meleset, menyimpang, terbalik; tertular;
salah agak	salah duga, salah kira, salah sangka, salah gamak, salah tebak, salah teka;
salah ambilan	silap mengerti, salah duga, salah paham, salah sangka; \n\n[ant] betul; benar
salah guna	[v] menyelewengkan, menyimpangkan
salai	[v] singgang, panggang;
salak	[n] gonggongan (anjing);
salam	[n] damai, hormat, salut, selamat, sentosa, tabik, tenteram;
salat	[n] doa, sembahyang, salat,
salatin	[n] raja-raja, sultan-sultan
saldo	[n] selisih, sisa
saleh	[a] 1) alim, imani; \n\n2) patuh, taat;
salib	[n] kayu palang, kayu silang;
salih	[a] 1) alim, muhsin, taat; \n\n2) bersih, kudus, murni, nirmala, suci hidup;
salim	[a] baik, sehat
salin	[v] alih, ganti, gilir, pindah, silih, sulih, tiru, tukar, ubah;
salinan	[n] arsip, duplikat, fotokopi, jiplakan, kopi, pertinggal, reproduksi, tembusan, tindasan, turunan, tiruan;
saling	[adv] baku, berbalas-balasan, sama-sama, silih
salip	[v] sodok, susul;
salmon	[n] salem
saluk	[n] bendo, destar, tengkuluk
salur	[v] alir, arah;
saluran	[n] 1) got, kanal, parit, selokan, terusan; \n\n2) frekuensi, gelombang; \n\n3) jalan, metode, prosedur, tata cara; \n\n4) corong ([ki]), kendaraan ([ki]), media, medium, penghubung, perantara;
salut	[n] 1) pembungkus, sampul, sarung, selongsong; \n\n2) wadah pelindung;
salut	1) [a] angkat topi, hormat; \n\n2) [n] penghormatan, respek
sama	[a] cocok, kembar, klop ([cak]), layak, persis, serupa, sepadan, seimbang, sebanding, setara, simetris, selaras, setanding, sesuai, pas, patut, seiring, setingkat, setaraf, sekelas, selevel, sejajar, sekata, seia sekata;
samak	[a] gundah, masygul, murung, susah hati
saman	[n] 1) dakwaan, sangkaan, tudingan, tuduhan; \n\n2) surat sita;
samar	[a] buram, kabur, kelam, lamat-lamat, redup, remang-remang, sayup-sayup; \n\n[ant] jelas
samar	[a] cemas, gelisah, khawatir, was-was
samaran	[n] 1) alias, palsu, pengganti, \n\n2) kedok ([ki]), kelir ([ki]), topeng ([ki]);
sambang	[v] 1) kunjung, tandang; \n\n2) ronda;
sambar	[v] tangkap;
sambaran	[n] tangkapan
sambat	[v] ikat, sambung;
sambat	[n] gerutu, keluh, kesah;
sambat	[v] bantuan, meminta pertolongan, sambung tangan
sambatan	[n] keluh, kesah
sambil	[p] dengan, sementara, sembari, seraya, serta, sekali lalu;
sambil lalu	[adv] sepintas lalu;
sambilan	[n] dalih, sampingan
sambit	[v] lempar, lontar, timpuk;
sambut	[v] terima;
sambutan	[n] 1) animo, anggapan, balasan, ganjaran, hasrat, jawaban, keinginan, minat, pandangan, perhatian, penerimaan, penghargaan, pertimbangan, persetujuan, perlawanan, reaksi, respons, sanggahan, sahutan, tanggapan; \n\n2) arahan, ceramah, kata pengantar, khotbah, kuliah, pendahuluan, petuah, petunjuk, pidato, prakata, sekapur sirih, sepatah kata, taklimat; \n\n[ant] tolakan
sami	[n] biku, biksu, pendeta, paderi, petapa
sami	[a] mulia, luhur, terhormat, tertinggi
sampah	[n] kotor, kotoran;
sampai	[v] 1) datang, mencapai; \n\n2) berbatas; \n\n3) cukup; \n\n4) lulus, tamat;
sampainya	[n] kedatangan, ketibaan;
sampang	[n] pernis;
sampang	[p] 1) mumpung ([cak]), selagi; \n\n2) jika, kalau, kalau-kalau, seandainya, sekiranya, siapa tahu; \n\n3) mentang-mentang
sampang	[v] tersampang, tersangkut, terpaut, terhenti
sampean	[pron] Anda, dikau, engkau, kamu, kau, saudara, tuan
sampel	[n] contoh, cuplikan, ilustrasi, percontoh, representatif, spesimen
samper	[v] [cak] jemput;
samping	[n] sisi, pinggir, sanding, sebelah, tepi, rusuk, bingkai, lis, bibir;
sampir	[v] gantung;
sampiran	[n] gantungan, sangkutan;
sampo	[n] kejamas, langir
sampuk	[v] bentur, langgar, tabrak, tubruk;
sampul	[n] bungkus, sarung;
sampul depan	kover, kulit depan, kulit muka, sampul muka;
sampur	[n] sabuk, selendang;
samseng	[n] cempiang, jagoan, jawara, pendekar
samudra	1) [n] lautan, osean, segara; \n\n2) [a] [ki] akbar, besar, raksasa
samun	[v] jarah, rampas, rampok, rompak;
samun	[n] belukar, semak
sana	kian, senun, situ
sanak	[n] ahli, darah daging, famili, kadim, kaum, keluarga, kerabat, klan, kulit daging, marga, rumpun, saudara
sanda	[n] gadai;
sandak	[v] memendekkan, menyentak
sandak	[n] kukur, penggaru,
sandal	[n] kasut, kelompen, selop, terompah
sandang	[n] pakaian, baju
sandar	[v] sangga, tumpu;
sandar	[n] agunan, andalan, cagaran, cengkeram, gadai, jaminan, panjar, petaruh, tanggungan;
sandaran	[n] gantungan, penopang, penyangga, penumpu, topangan, tumpuan, sampiran, senderan
sandera	[n] jaminan, tahanan, tawanan;
sandi	[n] isyarat, kode, rahasia, semboyan
sanding	[n] penjuru, pucuk, sudut, ujung, segi;
sandiwara	[n] dagelan, drama, ketoprak; sandiwara bangsawan, sandiwara boneka, sandiwara radio, sandiwara tradisional; komedi, ludruk, merdu, opera, pertunjukan, sendratari, stambul, teater, tonil, wayang golek, wayang kulit, wayang orang;
sandung	[v] antuk, sentuh;
sang	[p] si
sanga	[v] bergegas, berlekas-lekas, kesusu ([cak]), terburu-buru, tergesa-gesa, tergopoh-gopoh
sangai	[v] berdiang, berganggang, berjemur, menyalai;
sangar	[a] angker, bengis, garang, menakutkan, menyeramkan, sengit \n\n[ant] lembut
sangar	[a] gersang, kering, kersang, kurus, tandus \n\n[ant] subur
sangat	[adv] amat, banyak, benar, benar-benar, berat ([cak]), besar, betul, bukan alang kepalang, bukan main, hebat, luar biasa, maha-, paling, payah, sekali, sungguh-sungguh, super, terlalu, terlampau;
sangga	[n] penahan, penopang, penunjang, penyangga;
sanggah	[v] bantah, tampik;
sanggahan	[n] balasan, bantahan, gempuran, gugatan, hujahan, hujatan, jawaban, kritik, perlawanan, protes, sangkalan, serangan, serbuan, tampikan, tantangan, tentangan, tolakan
sanggam	[v] pinjam;
sanggan	[n] bakul, bokor, cerana
sanggang	[v] angkat, gotong;
sanggar	[n] bengkel seni, padepokan, studio;
sanggat	[v] kandas, karam, terbadai, terdampar, tersekat
sanggep	[v] elak, tangkis;
sanggit	[v] gesek, geser, gosok;
sanggul	[n] gelung rambut, konde;
sanggup	[a] bisa, dapat, mampu, mahir, piawai, pintar;
sanggurdi	[v] injak-injak, pemijak
sangka	[v] 1) duga, kira; \n\n2) keraguan, kesangsian;
sangkaan	[n] anggapan, dakwaan, dugaan, pendapat, pikiran, pandangan, perkiraan, prediksi, perhitungan, ramalan, simpulan, taksiran, tebakan, tuduhan, tudingan
sangkak	[n] 1) cabang, cagak, canggah; \n\n2) petarangan, sangkar, sarang;
sangkak	[v] 1) merinding; \n\n2) marah, mendongkol;
sangkak	bergidik, cabar hati, ciut ([ki]), cuak, gamang, gemang, gentar ([ki]), kecil hati, kecut ([ki]), keder, meremang, merinding, ngeri, patah hati, takut;
sangkak	berang, geram, gusar, marah, membawang ([ki]), membengis, meraba, meradang, murka, naik darah, naik pitam, sewot
sangkak	[v] cegah, rintang;
sangkakala	[n] serunai, sompret, trompet
sangkal	[v] bantah, ingkar, tolak;
sangkala	[n] masa, waktu
sangkalan	[n] bantahan, sanggahan
sangkan	[a] banci, kedi, papak, pandan, ponen
sangkap	[a] cukup, genap
sangkap	[n] lembing;
sangkar	[n] jebakan, kandang, kerangkengan, kurungan, petarangan, penjara, perangkap;
sangkil	[a] efisien
sangkur	[n] bayonet
sangkut	[v] gantung, kait, taut;
sangkutan	[n] cantolan, gantungan, gayutan, hubungan, ikatan, kaitan, pertalian, pautan, tumpuan, sangkut paut;
sangkutan paut	[n] hubungan, pertalian;
sangrai	[v] menggongseng;
sangsai	[a] melarat, sengsara, susah \n\n[ant] bahagia
sangsang	[v] tercantol, tersangkut;
sangsi	[a] bimbang, bingung, cemburu, curiga, cemas, gelisah, khawatir, menaruh syak, ragu-ragu, skeptis, syak, risau, was-was; \n\n[ant] yakin
sangu	[n] bekal, persediaan
sani	[a] indah, luhur, mulia
sanjak	[n] puisi; gurindam, pantun, syair
sanjung	[v] junjung, puja, puji;
sanjungan	[n] apresiasi, penghargaan, pujian, penghormatan \n\n[ant] cacian
sanksi	[n] denda, hukuman, penalti
santai	[a] 1) bebas, informal, rileks; \n\n2) kalem, sabar, tenang;
santap	[v] dahar, makan;
santapan	[n] 1) hidangan, konsumsi, kudapan, makanan, penganan; \n\n2) [ki] mangsa, sasaran;
santer	[a] hebat, kencang, keras, marak, nyaring, kuat, lantang
santet	[n] gayung, guna-guna, teluh, tenung;
santiaji	[n] brifing, pengarahan, taklimat
santir	[n] santiran;
santiran	[n] 1) bandingan, imbangan, padanan, tandingan, tara, timbangan; \n\n2) bayangan, pantulan, refleksi
santun	[a] adab, beradab;
santunan	[n] bantuan, sokongan;
santung	[a] erat, karib, kencang, rapat
sanubari	[n] batin, jantung hati, kalbu, nurani, relung hati
sapa	[n] sapaan, teguran;
sapaan	[n] 1) teguran, ucapan; \n\n2) julukan, nama, panggilan, sebutan;
sapau	[n] dangau, pondok, saung, teratak
sapersi	[n] akar parsi, asparagus
sapi	[n] jawi, lembu, sampi
sapit	[n] apit, capit, kempa, penjepit, pipit, sepit
sapta	[num] tujuh
sapu	[n] kuas;
sapu	[v] merotan; memukul
saput	[n] lapisan, pembalut, selaput;
sara bara	[a] 1) belingsatan, gelagapan, gugup, kalang kabut, kelabakan, kelimpungan, panik, terkencar-kencar; \n\n2) acak-acakan, awut-awutan, berantakan, berarakan, centang-perenang, cerai-berai, kacau-balau, kelut-melut, kusut, morat-marit, porakporanda, semrawut
sarak	[v] cerai, pisah, talak;
saran	[n] anjuran, arahan, advis, cadangan, fatwa, komentar, masukan, mosi, nasihat, pendapat, pertimbangan, petuah, petunjuk, rekomendasi, taklimat, tilikan, tinjauan, ulasan, usulan, wejangan;
sarana	[n] 1) alat, aparat, aparatus, batu loncat -an, cara, fasilitas, instrumen, jalan, kendaran, media, medium, pangkalan, perabot, peranti, perkakas, perlengkapan, pesawat, prasarana, radas, tumpuan, wahana; \n\n2) syarat
sarang	[n] 1) petarangan, reban, rumah, sangkak, sangkar; \n\n2) basis, markas, pangkalan, persembunyian, pos;
sarap	, menyarap [v] makan (pagi);
sarap	[n] kotoran, sampah;
sarap	, menyarap [v] melandasi, melapisi;
sarapan	[n] alas perut, makanan (pagi)
sarapan	[n] alas, asas, bantalan, dasar, lapik, lapisan, lepek, tatakan
sarasehan	[n] simposium
sari	[n] 1) biang, ekstrak, induk ([ki]), pati saripati; \n\n2) akar, asas, inti, isi, judul, pokok, sari, tajuk, tema, tonggak;
saring	[v] tapis, seleksi;
saringan	[n] 1) gadang, kisaian, nyiru, penapis, pengayak, penyaringan, tampah, tampian; \n\n2) pemilihan, pemisahan, penentuan; \n\n3) pilihan, sortiran;
sarira	[n] awak, badan, jasad, jasmani, raga, tubuh
sarit	[a] 1) berat, parah, rumit, sengsara, sukar, susah; \n\n2) melarat ([ki]), miskin \n\n[ant] 1) senang; \n\n2) kaya
sarjana	[n] ahli, cendekiawan, (orang) intelektual, pakar, sastrawan
Sartan	[n] Kanser, Karkata
saru	[a] kabur, kabut, kelam, keruh, lamat-lamat, remang, samar-samar, sayup-sayup, suram, terang-terang laras;
saru	[a] amoral, asusila, cabul, carut, dursila, jangak, jorok, mesum, porno, vulgar; \n\n[ant] sopan
saru	[n] cemara, eru, pinus
saruk	1) [v] menarung, menganuk, menyandung, merodong; melanggar; \n\n2) [a] mujur, untung;
sarung	[n] busana, bungkus; tempat, wadah;
sarung	[v] mematahkan, memenggal lidah ([ki]), memintas, memotong, memutus, menceletuk, menengahi, menginterupsi, menukas, menyampuk, menyelang, menyerobot
sarut	[v] geser, menggeser
sasana	[n] 1) latihan; \n\n2) arena, gelanggang, panggung, sasaran
sasap	[v] cabut, siang; \n\n2) hapus;
sasar	[a] hilang akal, sakit jiwa, setengah gila
sasar	[v] salah jalan, sesat;
sasar	[v] bidik;
sasar	[n] dojo, gelanggang, sasana
sasaran	[n] alamat, bahan, bidikan, bulan-bulanan, incaran, korban, maksud, mangsa, objek, poin, santapan, target, tujuan, tumpuan, tuntutan
sasau	[v] melahap, memajuh, mengganyang, menggeramus, menyengam, menyikat, melantak
sasmita	[n] alamat, isyarat, tanda
sastra	[n] 1) kesusastraan, literatur; \n\n2) kitab, primbon, pustaka; \n\n3) aksara, huruf, tulisan;
sastrawan	[n] 1) ahli sastra; \n\n2) penulis, pujangga; \n\n3) cendekiawan, intelektual, sarjana
satelit	[n] bintang beredar, planet
satire	[n] karikatur, parodi, sindiran
satiris	[a] karikatural, sinis
satria	[n] bahadur, johan, pahlawan, pendekar, perwira, wira
satron	[v] mendatangi, menggerayang
satu	[num] ahad, eka, esa, homo-, iso-, mono-, se-, suatu, tunggal, uni, unik, wahid;
satu bahasa	searah, sehaluan, seia sekata, sejalan, sependapat, sepikiran;
satu-satu	[adv] [cak] satu demi satu, satu per satu;
satu-satunya	[a] semata wayang, tunggal; wahid; langka, unik;
satuan	[n] 1) dasar, ukuran; \n\n2) eceran, ketengan; \n\n3) barisan, korps, pasukan, regu; \n\n4) perangkat, set, setel, unit;
satuan kerja	awak, kerabat kerja, kru, satuan tugas;
Saturnus	[n] Zohal
satwa	[n] binatang, hewan
saudagar	[n] pedagang
saudara	1) [n] ahli, batik, belahan, darah, darah daging, dinasti, dulur, famili, kadim, kaum, keluarga, kerabat, keturunan, kulit daging, rumpun, sanak, trah, wangsa; \n\n2) [n] bendu, sahabat, sobat ([cak]), ikhwan, kawan, kenalan, sejawat, teman; \n\n3) [pron] Anda, awak, sampeyan, tuan; \n\n4) [n] [ki] ari-ari, plasenta, tali pusar, tembuni, uri;
sauh	[n] angker, jangkar;
sauk	[n] erang, keluh, ratap;
saung	[n] dangau, gubuk, teratak
saung	[n] gua, liang, lubang
Saur	[n] Taurus, Wrisaba
saur	[v] belit, jalin, pilin;
sawah	[n] kebun, ladang, lahan, paya, rawa;
sawala	[n] debat, diskusi, dialog, polemik;
sawan	[n] kejang-kejang, setip;
sawar	[n] barikade, penghalang, penghambat, perintang;
sawer	, saweran [n] iuran, pungutan, teyan
sawi	[n] caisim, pakcoi, sawi hijau, sawi putih
sawo matang	[n] cokelat tua
saya	1) [pron] abdi, aku, ana ([cak]), beta, ego, gua ([cak]), hamba, kami, kawula, kita ([cak]), patik; \n\n2) [p] ya \n\n[ant] kamu, engkau
sayang	1) [a] cinta, kasih, rindu; \n\n2) [v] gemar, minat, suka; \n\n3) [n] buah hati, jantung hati; \n\n[ant] \n\n2) benci
sayang	[a] 1) belas kasih, iba, kasihan; simpati; \n\n2) hampa, kecewa, kesal, sesal;
sayap	[n] 1) kapak, kepak; \n\n2) [ki] bagian, paksa, pihak, samping, sebelah, sisi; \n\n3) [ki] kekuasaan, pengaruh
sayat	[n] iris;
sayatan	[n] irisan, jeratan, potongan, seksi;
sayembara	[n] kejuaraan, kompetisi, perlombaan, pertandingan
sayu	[a] 1) kuyu, layuh, luyu, redup, ruyup, suram; \n\n2) iba, larat, pilu, rawan, rayu;
sayup	[a] 1) cemas, hampir(-hampir), nyaris; \n\n2) cekak, tanggung;
sayup-sayup	[a] kabur, kabut, kelam, keruh, lamat-lamat, redam, remang, redup, samar-samar, saru, sebam, suram, terang-terang laras; \n\n[ant] terang
sayur	[n] daun, lalap, tumbuhan
seabad	[n] seera, sekurun, sezaman;
seadanya	[adv] ala kadarnya, apa adanya, sekadar, semampunya, seperlunya;
seakan-akan	[adv] agak-agak, ajak, bagaikan, menyerupai, selaku, seolah-olah, seperti, serasa
sealiran	[n] seideologi, sepaham
seangkatan	[a] sealiran, sebaya, seleting ([cak]), seperjuangan, setingkatan, sezaman;
searah	[n] 1) sehala, sehaluan, sejajar, sejalan, sejurusan, sepadan, setujuan; \n\n2) [ki] akur, satu bahasa, sehati, seia sekata, sejiwa, sepaham, sepakat, sependapat, sependirian, sepikiran, serasi, sesuai, setuju
sebab	1) [n] akar, alasan, asal mula, awal, benih, induk ([ki]), kausa, pangkal, pohon ([ki]), pokok, tampang ([ki]); faktor, penyebab; \n\n2) [p] dari, gara-gara, karena, lantaran ([cak]), tegal;
sebab-akibat	[n] kausalitas
sebadan	[n] setubuh;
sebagai	[p] 1) demi, selaku; \n\n2) jadi, menjadi; \n\n3) bagai, bagaikan, bak, laksana, seperti, serupa
sebagaimana	[p] begitu juga, sama dengan, sebagai halnya, seperti mana, seperti
sebagian	[n] sebelah, secuil, sekerat, separuh, sepenggal, sepihak, sepotong, seserpih, setengah;
sebagian-sebagian	[a] fragmentaris, parsial, segmental, sepotong-sepotong
